snap_time,arrival_delay,departure_delay
2025-02-20 16:02:00,30.833333333333332,36.666666666666664
2025-02-20 16:17:00,20.48780487804878,26.79245283018868
2025-02-20 16:32:00,43.50877192982456,45.80152671755725
2025-02-20 16:47:00,31.18811881188119,38.45070422535211
2025-02-20 17:02:00,51.09375,54.48979591836735
2025-02-20 17:17:00,35.45454545454545,41.806451612903224
2025-02-20 17:32:00,51.570247933884296,57.5
2025-02-20 17:47:00,128.08290155440415,149.3793103448276
2025-02-20 18:02:00,64.32,59.381443298969074
2025-02-20 18:17:00,22.167487684729064,25.185185185185187
2025-02-20 18:32:00,29.23076923076923,32.0
2025-02-20 18:47:00,40.74074074074074,46.779661016949156
2025-02-20 19:02:00,35.625,35.49295774647887
2025-02-20 19:17:00,27.176470588235293,28.905109489051096
2025-02-20 19:32:00,41.63265306122449,30.422535211267604
